Nome do Campus,Ano de Ingresso,Periodo de Ingresso,Nome do Curso,Tipo do Curso,Modalidade do Curso,Sexo,Renda per Capita,Etnia,Situação do Aluno,Categoria,Área do Curso,Idade de Entrada
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Humanas,19
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Parda,Evasão,1.0,Ciências Humanas,19
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Desconhecida,Evasão,1.0,Ciências Humanas,42
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,19
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Evasão,1.0,Ciências Sociais Aplicadas,36
Câmpus Anápolis,2023,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,1.25,Parda,Evasão,1.0,Ciências Sociais Aplicadas,27
Câmpus Anápolis,2023,0,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,25
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.0,Branca,Cancelado,1.0,Ciências Exatas e da Terra,27
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,38
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,F,1.25,Branca,Matriculado,3.0,Ciências Exatas e da Terra,32
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,37
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,F,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,0.75,Parda,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,F,2.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,19
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,19
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,19
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Bacharelado em Ciência da Computação,Bacharelado,Presencial,M,2.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,24
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,1.25,Parda,Matriculado,3.0,Engenharias,21
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,M,2.0,Preta,Matriculado,3.0,Engenharias,18
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,1.25,Preta,Matriculado,3.0,Engenharias,28
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,0.75,Branca,Matriculado,3.0,Engenharias,18
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,M,0.75,Branca,Matriculado,3.0,Engenharias,22
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,0.75,Branca,Matriculado,3.0,Engenharias,18
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,1.25,Branca,Matriculado,3.0,Engenharias,35
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,2.75,Parda,Matriculado,3.0,Engenharias,25
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,0.75,Preta,Matriculado,3.0,Engenharias,31
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,M,0.75,Preta,Matriculado,3.0,Engenharias,19
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,M,1.25,Preta,Matriculado,3.0,Engenharias,38
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,2.0,Branca,Matriculado,3.0,Engenharias,44
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,1.25,Branca,Matriculado,3.0,Engenharias,28
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,M,0.75,Parda,Cancelado,1.0,Engenharias,25
Câmpus Anápolis,2024,1,Bacharelado em Engenharia Civil da Mobilidade,Bacharelado,Presencial,F,0.75,Parda,Matriculado,3.0,Engenharias,24
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,M,2.0,Preta,Matriculado,3.0,Ciências Humanas,37
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Humanas,23
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Humanas,31
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,F,0.75,Preta,Matriculado,3.0,Ciências Humanas,42
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Humanas,25
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Humanas,34
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,F,0.75,Preta,Matriculado,3.0,Ciências Humanas,39
Câmpus Anápolis,2024,1,Licenciatura em Ciências Sociais,Licenciatura,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Humanas,25
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,39
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Exatas e da Terra,27
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,31
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,23
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Exatas e da Terra,26
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,35
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Branca,Matriculado,3.0,Ciências Exatas e da Terra,24
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Desconhecida,Matriculado,3.0,Ciências Exatas e da Terra,40
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,38
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Preta,Cancelado,1.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,38
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Preta,Matriculado,3.0,Ciências Exatas e da Terra,23
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,20
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,19
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,1.25,Parda,Matriculado,3.0,Ciências Exatas e da Terra,29
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,32
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,2.0,Parda,Cancelado,1.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Licenciatura em Química,Licenciatura,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,18
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Desconhecida,Matriculado,3.0,Ciências Sociais Aplicadas,41
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,0.75,Branca,Cancelado,1.0,Ciências Sociais Aplicadas,42
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Sociais Aplicadas,20
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Sociais Aplicadas,48
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,1.25,Preta,Matriculado,3.0,Ciências Sociais Aplicadas,43
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,2.0,Preta,Matriculado,3.0,Ciências Sociais Aplicadas,23
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,23
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Parda,Cancelado,1.0,Ciências Sociais Aplicadas,23
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,19
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,28
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Branca,Cancelado,1.0,Ciências Sociais Aplicadas,18
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,1.25,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,37
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,18
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,23
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,34
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,38
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,19
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Sociais Aplicadas,19
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,2.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,18
Câmpus Anápolis,2024,1,Superior de Tecnologia em Logística,Tecnólogo,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,18
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,2.0,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,2.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,18
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,0.75,Desconhecida,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,1.25,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,17
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,0.75,Desconhecida,Matriculado,3.0,Ciências Sociais Aplicadas,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Comércio Exterior,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Sociais Aplicadas,17
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Engenharias,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,2.0,Desconhecida,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Engenharias,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Engenharias,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Engenharias,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,2.0,Preta,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,F,0.75,Branca,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,2.0,Branca,Matriculado,3.0,Engenharias,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Edificações,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Engenharias,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.0,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,2.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,19
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,15
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Branca,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Parda,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Exatas e da Terra,16
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Química,Integrado,Presencial,F,2.0,Branca,Matriculado,3.0,Ciências Exatas e da Terra,17
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Humanas,26
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,1.25,Parda,Matriculado,3.0,Ciências Humanas,47
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Humanas,37
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Parda,Matriculado,3.0,Ciências Humanas,23
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,0.75,Preta,Matriculado,3.0,Ciências Humanas,40
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Secretaria Escolar na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,0.75,Branca,Matriculado,3.0,Ciências Humanas,23
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,F,2.0,Amarela,Matriculado,3.0,Ciências Sociais Aplicadas,44
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,2.0,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,35
Câmpus Anápolis,2024,1,Técnico Integrado ao Ensino Médio em Transporte de Cargas na Modalidade de Educação de Jovens e Adultos,Integrado - EJA,Presencial,M,2.75,Parda,Matriculado,3.0,Ciências Sociais Aplicadas,24
